timestamp,open,high,low,close,volume
2025-01-03,1.2380,1.2434,1.2377,1.2422,0
2025-01-02,1.2380,1.2420,1.2379,1.2380,0
2025-01-01,1.2521,1.2541,1.2361,1.2519,0
2024-12-30,1.2549,1.2568,1.2515,1.2549,0
2024-12-29,1.2580,1.2607,1.2508,1.2579,0
2024-12-26,1.2529,1.2591,1.2507,1.2530,0
2024-12-25,1.2544,1.2550,1.2503,1.2544,0
2024-12-24,1.2536,1.2813,1.2410,1.2536,0
2024-12-23,1.2534,1.2574,1.2524,1.2534,0
2024-12-22,1.2572,1.2588,1.2511,1.2570,0
2024-12-19,1.2498,1.2591,1.2476,1.2498,0
2024-12-18,1.2570,1.2666,1.2527,1.2568,0
2024-12-17,1.2709,1.2723,1.2680,1.2711,0
2024-12-16,1.2695,1.2721,1.2668,1.2690,0
2024-12-15,1.2629,1.2697,1.2628,1.2627,0
2024-12-12,1.2676,1.2679,1.2609,1.2677,0
2024-12-11,1.2767,1.2788,1.2673,1.2766,0
2024-12-10,1.2780,1.2782,1.2715,1.2780,0
2024-12-09,1.2748,1.2767,1.2725,1.2749,0
2024-12-08,1.2747,1.2798,1.2718,1.2749,0
2024-12-05,1.2759,1.2810,1.2732,1.2759,0
2024-12-04,1.2701,1.2770,1.2694,1.2701,0
2024-12-03,1.2674,1.2717,1.2636,1.2674,0
2024-12-02,1.2658,1.2697,1.2640,1.2659,0
2024-12-01,1.2706,1.2722,1.2619,1.2702,0
2024-11-28,1.2696,1.2749,1.2674,1.2697,0
2024-11-27,1.2675,1.2691,1.2646,1.2678,0
2024-11-26,1.2575,1.2693,1.2568,1.2574,0
2024-11-25,1.2531,1.2617,1.2509,1.2533,0
2024-11-24,1.2589,1.2613,1.2542,1.2594,0
2024-11-21,1.2585,1.2594,1.2489,1.2585,0
2024-11-20,1.2656,1.2661,1.2582,1.2655,0
2024-11-19,1.2695,1.2715,1.2633,1.2695,0
2024-11-18,1.2679,1.2689,1.2615,1.2679,0
2024-11-17,1.2620,1.2662,1.2615,1.2618,0
2024-11-14,1.2666,1.2698,1.2616,1.2668,0
2024-11-13,1.2708,1.2720,1.2631,1.2707,0
2024-11-12,1.2737,1.2762,1.2690,1.2739,0
2024-11-11,1.2874,1.2874,1.2731,1.2875,0
2024-11-10,1.2916,1.2927,1.2857,1.2917,0
2024-11-07,1.2984,1.2985,1.2903,1.2982,0
2024-11-06,1.2883,1.3009,1.2877,1.2883,0
2024-11-05,1.3041,1.3044,1.2836,1.3044,0
2024-11-04,1.2953,1.3021,1.2949,1.2955,0
2024-11-03,1.2953,1.3001,1.2936,1.2953,0
2024-10-31,1.2895,1.2979,1.2885,1.2898,0
2024-10-30,1.2959,1.2999,1.2848,1.2960,0
2024-10-29,1.3012,1.3039,1.2939,1.3014,0
2024-10-28,1.2976,1.3008,1.2958,1.2975,0
2024-10-27,1.2958,1.3001,1.2941,1.2958,0
2024-10-24,1.2974,1.2999,1.2957,1.2973,0
2024-10-23,1.2916,1.2987,1.2912,1.2914,0
2024-10-22,1.2982,1.2996,1.2938,1.2983,0
2024-10-21,1.2983,1.3015,1.2946,1.2983,0
2024-10-20,1.3051,1.3053,1.2980,1.3053,0
2024-10-17,1.3016,1.3069,1.3012,1.3016,0
2024-10-16,1.2992,1.3020,1.2976,1.2990,0
2024-10-15,1.3066,1.3077,1.2984,1.3066,0
2024-10-14,1.3068,1.3102,1.3036,1.3067,0
2024-10-13,1.3049,1.3072,1.3032,1.3049,0
2024-10-10,1.3062,1.3082,1.3043,1.3062,0
2024-10-09,1.3067,1.3093,1.3028,1.3068,0
2024-10-08,1.3094,1.3104,1.3058,1.3095,0
2024-10-07,1.3086,1.3114,1.3065,1.3085,0
2024-10-06,1.3124,1.3134,1.3060,1.3125,0
2024-10-03,1.3130,1.3175,1.3073,1.3130,0
2024-10-02,1.3263,1.3265,1.3094,1.3266,0
2024-10-01,1.3275,1.3305,1.3249,1.3274,0
2024-09-30,1.3378,1.3390,1.3265,1.3376,0
2024-09-29,1.3383,1.3425,1.3363,1.3383,0
2024-09-26,1.3412,1.3428,1.3362,1.3414,0
2024-09-25,1.3315,1.3433,1.3314,1.3316,0
2024-09-24,1.3427,1.3430,1.3337,1.3427,0
2024-09-23,1.3350,1.3399,1.3333,1.3350,0
2024-09-22,1.3313,1.3360,1.3251,1.3314,0
2024-09-19,1.3283,1.3341,1.3271,1.3282,0
2024-09-18,1.3203,1.3312,1.3155,1.3201,0
2024-09-17,1.3168,1.3253,1.3156,1.3167,0
2024-09-16,1.3211,1.3230,1.3160,1.3211,0
2024-09-15,1.3136,1.3214,1.3136,1.3138,0
2024-09-12,1.3133,1.3157,1.3116,1.3132,0
2024-09-11,1.3039,1.3084,1.3033,1.3040,0
2024-09-10,1.3082,1.3112,1.3003,1.3080,0
2024-09-09,1.3070,1.3108,1.3050,1.3071,0
2024-09-08,1.3132,1.3144,1.3072,1.3133,0
2024-09-05,1.3177,1.3234,1.3130,1.3177,0
2024-09-04,1.3145,1.3188,1.3139,1.3145,0
2024-09-03,1.3114,1.3175,1.3102,1.3114,0
2024-09-02,1.3141,1.3148,1.3090,1.3142,0
2024-09-01,1.3131,1.3154,1.3121,1.3129,0
2024-08-29,1.3165,1.3201,1.3126,1.3166,0
2024-08-28,1.3195,1.3227,1.3147,1.3194,0
2024-08-27,1.3256,1.3263,1.3193,1.3258,0
2024-08-26,1.3192,1.3246,1.3181,1.3192,0
2024-08-25,1.3215,1.3222,1.3183,1.3213,0
2024-08-22,1.3098,1.3230,1.3093,1.3098,0
2024-08-21,1.3093,1.3129,1.3082,1.3093,0
2024-08-20,1.3035,1.3079,1.3012,1.3035,0
2024-08-19,1.2990,1.3044,1.2976,1.2990,0
2024-08-18,1.2948,1.2997,1.2942,1.2947,0
